locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
SAOUHSC_01810,,1,359,NE,Nonessential
SAOUHSC_01811,,1,359,E,Essential
SAOUHSC_01812,,1,359,NE,Nonessential
SAOUHSC_01813,,1,359,NE,Nonessential
SAOUHSC_01814,,1,359,NE,Nonessential
SAOUHSC_01815,,1,359,NE,Nonessential
SAOUHSC_01816,,1,359,NE,Nonessential
SAOUHSC_01817,,1,359,NE,Nonessential
SAOUHSC_01818,,1,359,NE,Nonessential
SAOUHSC_01819,,1,359,NE,Nonessential
SAOUHSC_01820,,1,359,NE,Nonessential
SAOUHSC_01821,,1,359,NE,Nonessential
SAOUHSC_01822,tpx,1,359,NE,Nonessential
SAOUHSC_01823,,1,359,NE,Nonessential
SAOUHSC_01824,,1,359,NE,Nonessential
SAOUHSC_01825,,1,359,NE,Nonessential
SAOUHSC_01826,,1,359,NE,Nonessential
SAOUHSC_01827,,1,359,E,Essential
SAOUHSC_01828,,1,359,NE,Nonessential
SAOUHSC_01829,rpsD,1,359,E,Essential
SAOUHSC_01830,,1,359,NE,Nonessential
SAOUHSC_01831,,1,359,NE,Nonessential
SAOUHSC_01832,,1,359,NE,Nonessential
SAOUHSC_01833,,1,359,NE,Nonessential
SAOUHSC_01834,,1,359,NE,Nonessential
SAOUHSC_01835,,1,359,NE,Nonessential
SAOUHSC_01836,,1,359,NE,Nonessential
SAOUHSC_01837,,1,359,E,Essential
SAOUHSC_01838,,1,359,NE,Nonessential
SAOUHSC_01839,,1,359,E,Essential
SAOUHSC_01840,,1,359,NE,Nonessential
SAOUHSC_01841,,1,359,NE,Nonessential
SAOUHSC_01843,,1,359,NE,Nonessential
SAOUHSC_01844,,1,359,NE,Nonessential
SAOUHSC_01845,,1,359,NE,Nonessential
SAOUHSC_01846,,1,359,NE,Nonessential
SAOUHSC_01847,,1,359,NE,Nonessential
SAOUHSC_01849,,1,359,NE,Nonessential
SAOUHSC_01850,,1,359,NE,Nonessential
SAOUHSC_01851,,1,359,NE,Nonessential
SAOUHSC_01852,,1,359,NE,Nonessential
SAOUHSC_01853,,1,359,NE,Nonessential
SAOUHSC_01854,,1,359,NE,Nonessential
SAOUHSC_01855,,1,359,NE,Nonessential
SAOUHSC_01856,murC,1,359,E,Essential
SAOUHSC_01857,,1,359,NE,Nonessential
SAOUHSC_01858,,1,359,NE,Nonessential
SAOUHSC_01859,,1,359,NE,Nonessential
SAOUHSC_01860,,1,359,NE,Nonessential
SAOUHSC_01861,,1,359,NE,Nonessential
SAOUHSC_01863,,1,359,NE,Nonessential
SAOUHSC_01864,,1,359,NE,Nonessential
SAOUHSC_01865,trmB,1,359,NE,Nonessential
SAOUHSC_01866,,1,359,E,Essential
SAOUHSC_01867,,1,359,NE,Nonessential
SAOUHSC_01868,,1,359,NE,Nonessential
SAOUHSC_01869,,1,359,NE,Nonessential
SAOUHSC_01870,,1,359,NE,Nonessential
SAOUHSC_01871,,1,359,E,Essential
SAOUHSC_01872,,1,359,NE,Nonessential
SAOUHSC_01873,,1,359,NE,Nonessential
SAOUHSC_01874,,1,359,NE,Nonessential
SAOUHSC_01875,leuS,1,359,E,Essential
SAOUHSC_01876,,1,359,NE,Nonessential
SAOUHSC_01877,,1,359,NE,Nonessential
SAOUHSC_01878,,1,359,NE,Nonessential
SAOUHSC_01879,,1,359,NE,Nonessential
SAOUHSC_01880,,1,359,NE,Nonessential
SAOUHSC_01881,,1,359,NE,Nonessential
SAOUHSC_01882,,1,359,NE,Nonessential
SAOUHSC_01883,,1,359,NE,Nonessential
SAOUHSC_01884,,1,359,NE,Nonessential
SAOUHSC_01886,ribH,1,359,NE,Nonessential
SAOUHSC_01887,,1,359,NE,Nonessential
SAOUHSC_01888,,1,359,NE,Nonessential
SAOUHSC_01889,,1,359,NE,Nonessential
SAOUHSC_01890,,1,359,NE,Nonessential
SAOUHSC_01891,,1,359,NE,Nonessential
SAOUHSC_01893,,1,359,NE,Nonessential
SAOUHSC_01894,,1,359,NE,Nonessential
SAOUHSC_01895,,1,359,NE,Nonessential
SAOUHSC_01896,,1,359,NE,Nonessential
SAOUHSC_01897,,1,359,NE,Nonessential
SAOUHSC_01898,,1,359,NE,Nonessential
SAOUHSC_01899,,1,359,NE,Nonessential
SAOUHSC_01900,,1,359,NE,Nonessential
SAOUHSC_01901,,1,359,NE,Nonessential
SAOUHSC_01902,,1,359,NE,Nonessential
SAOUHSC_01903,,1,359,NE,Nonessential
SAOUHSC_01904,,1,359,NE,Nonessential
SAOUHSC_01905,,1,359,NE,Nonessential
SAOUHSC_01906,,1,359,NE,Nonessential
SAOUHSC_01907,,1,359,NE,Nonessential
SAOUHSC_01908,,1,359,E,Essential
SAOUHSC_01909,,1,359,E,Essential
SAOUHSC_01910,,1,359,NE,Nonessential
SAOUHSC_01911,,1,359,NE,Nonessential
SAOUHSC_01912,,1,359,NE,Nonessential
SAOUHSC_01913,,1,359,NE,Nonessential
SAOUHSC_01914,,1,359,NE,Nonessential
SAOUHSC_01915,,1,359,NE,Nonessential
SAOUHSC_01916,,1,359,NE,Nonessential
SAOUHSC_01917,,1,359,NE,Nonessential
SAOUHSC_01918,,1,359,NE,Nonessential
SAOUHSC_01919,,1,359,NE,Nonessential
SAOUHSC_01920,,1,359,NE,Nonessential
SAOUHSC_01921,,1,359,NE,Nonessential
SAOUHSC_01922,,1,359,NE,Nonessential
SAOUHSC_01923,,1,359,NE,Nonessential
SAOUHSC_01924,,1,359,NE,Nonessential
SAOUHSC_01925,,1,359,NE,Nonessential
SAOUHSC_01926,,1,359,NE,Nonessential
SAOUHSC_01927,,1,359,NE,Nonessential
SAOUHSC_01928,,1,359,E,Essential
SAOUHSC_01929,,1,359,NE,Nonessential
SAOUHSC_01930,,1,359,E,Essential
SAOUHSC_01931,,1,359,NE,Nonessential
SAOUHSC_01932,,1,359,NE,Nonessential
SAOUHSC_01933,,1,359,NE,Nonessential
SAOUHSC_01934,,1,359,NE,Nonessential
SAOUHSC_01935,,1,359,NE,Nonessential
SAOUHSC_01936,,1,359,NE,Nonessential
SAOUHSC_01937,,1,359,NE,Nonessential
SAOUHSC_01938,,1,359,NE,Nonessential
SAOUHSC_01939,,1,359,NE,Nonessential
SAOUHSC_01941,,1,359,NE,Nonessential
SAOUHSC_01942,,1,359,NE,Nonessential
SAOUHSC_01943,,1,359,NE,Nonessential
SAOUHSC_01944,,1,359,NE,Nonessential
SAOUHSC_01945,,1,359,NE,Nonessential
SAOUHSC_01947,,1,359,NE,Nonessential
SAOUHSC_01948,,1,359,NE,Nonessential
SAOUHSC_01949,,1,359,NE,Nonessential
SAOUHSC_01950,,1,359,NE,Nonessential
SAOUHSC_01951,,1,359,NE,Nonessential
SAOUHSC_01952,,1,359,NE,Nonessential
SAOUHSC_01953,,1,359,NE,Nonessential
SAOUHSC_01954,,1,359,NE,Nonessential
SAOUHSC_01955,,1,359,NE,Nonessential
SAOUHSC_01956,,1,359,NE,Nonessential
SAOUHSC_01957,,1,359,NE,Nonessential
SAOUHSC_01958,,1,359,NE,Nonessential
SAOUHSC_01959,,1,359,NE,Nonessential
SAOUHSC_01960,,1,359,NE,Nonessential
SAOUHSC_01961,hemH,1,359,NE,Nonessential
SAOUHSC_01962,hemE,1,359,NE,Nonessential
SAOUHSC_01963,,1,359,NE,Nonessential
SAOUHSC_01964,,1,359,NE,Nonessential
SAOUHSC_01966,,1,359,NE,Nonessential
SAOUHSC_01967,,1,359,NE,Nonessential
SAOUHSC_01968,,1,359,NE,Nonessential
SAOUHSC_01969,,1,359,NE,Nonessential
SAOUHSC_01971,,1,359,NE,Nonessential
SAOUHSC_01972,,1,359,NE,Nonessential
SAOUHSC_01973,,1,359,NE,Nonessential
SAOUHSC_01974,,1,359,NE,Nonessential
SAOUHSC_01975,,1,359,NE,Nonessential
SAOUHSC_01976,,1,359,NE,Nonessential
SAOUHSC_01977,,1,359,NE,Nonessential
SAOUHSC_01978,,1,359,NE,Nonessential
SAOUHSC_01979,,1,359,E,Essential
SAOUHSC_01980,,1,359,NE,Nonessential
SAOUHSC_01981,,1,359,NE,Nonessential
SAOUHSC_01982,,1,359,NE,Nonessential
SAOUHSC_01983,fumC,1,359,NE,Nonessential
SAOUHSC_01984,,1,359,NE,Nonessential
SAOUHSC_01985,,1,359,NE,Nonessential
SAOUHSC_01986,,1,359,NE,Nonessential
SAOUHSC_01987,,1,359,NE,Nonessential
SAOUHSC_01988,,1,359,NE,Nonessential
SAOUHSC_01989,,1,359,NE,Nonessential
SAOUHSC_01990,,1,359,NE,Nonessential
SAOUHSC_01991,,1,359,NE,Nonessential
SAOUHSC_01992,,1,359,NE,Nonessential
SAOUHSC_01993,,1,359,NE,Nonessential
SAOUHSC_01997,,1,359,NE,Nonessential
SAOUHSC_01998,,1,359,NE,Nonessential
SAOUHSC_01999,,1,359,NE,Nonessential
SAOUHSC_02000,,1,359,NE,Nonessential
SAOUHSC_02001,,1,359,NE,Nonessential
SAOUHSC_02002,,1,359,NE,Nonessential
SAOUHSC_02003,,1,359,NE,Nonessential
SAOUHSC_02004,,1,359,NE,Nonessential
SAOUHSC_02005,,1,359,NE,Nonessential
SAOUHSC_02006,,1,359,NE,Nonessential
SAOUHSC_02007,,1,359,NE,Nonessential
SAOUHSC_02008,,1,359,NE,Nonessential
SAOUHSC_02009,,1,359,NE,Nonessential
SAOUHSC_02010,,1,359,NE,Nonessential
SAOUHSC_02011,recX,1,359,NE,Nonessential
SAOUHSC_02012,,1,359,NE,Nonessential
SAOUHSC_02013,,1,359,NE,Nonessential
SAOUHSC_02014,,1,359,NE,Nonessential
SAOUHSC_02015,,1,359,NE,Nonessential
SAOUHSC_02016,,1,359,NE,Nonessential
SAOUHSC_02017,,1,359,NE,Nonessential
SAOUHSC_02018,,1,359,NE,Nonessential
SAOUHSC_02019,,1,359,NE,Nonessential
SAOUHSC_02020,,1,359,NE,Nonessential
SAOUHSC_02021,,1,359,NE,Nonessential
SAOUHSC_02022,,1,359,NE,Nonessential
SAOUHSC_02023,,1,359,NE,Nonessential
SAOUHSC_02025,,1,359,NE,Nonessential
SAOUHSC_02026,,1,359,NE,Nonessential
SAOUHSC_02027,,1,359,NE,Nonessential
SAOUHSC_02028,,1,359,NE,Nonessential
SAOUHSC_02029,,1,359,NE,Nonessential
SAOUHSC_02030,,1,359,NE,Nonessential
SAOUHSC_02031,,1,359,NE,Nonessential
SAOUHSC_02033,,1,359,NE,Nonessential
SAOUHSC_02034,,1,359,NE,Nonessential
SAOUHSC_02035,,1,359,NE,Nonessential
SAOUHSC_02036,,1,359,NE,Nonessential
SAOUHSC_02037,,1,359,NE,Nonessential
SAOUHSC_02038,,1,359,NE,Nonessential
SAOUHSC_02040,,1,359,NE,Nonessential
SAOUHSC_02041,,1,359,NE,Nonessential
SAOUHSC_02042,,1,359,NE,Nonessential
SAOUHSC_02043,,1,359,NE,Nonessential
SAOUHSC_02044,,1,359,NE,Nonessential
SAOUHSC_02046,,1,359,NE,Nonessential
SAOUHSC_02047,,1,359,NE,Nonessential
SAOUHSC_02048,,1,359,NE,Nonessential
SAOUHSC_02049,,1,359,NE,Nonessential
SAOUHSC_02050,,1,359,NE,Nonessential
SAOUHSC_02051,,1,359,NE,Nonessential
SAOUHSC_02052,,1,359,NE,Nonessential
SAOUHSC_02053,,1,359,NE,Nonessential
SAOUHSC_02054,,1,359,NE,Nonessential
SAOUHSC_02055,,1,359,NE,Nonessential
SAOUHSC_02056,,1,359,NE,Nonessential
SAOUHSC_02057,,1,359,NE,Nonessential
SAOUHSC_02058,,1,359,NE,Nonessential
SAOUHSC_02059,,1,359,NE,Nonessential
SAOUHSC_02060,,1,359,NE,Nonessential
SAOUHSC_02061,,1,359,NE,Nonessential
SAOUHSC_02062,,1,359,NE,Nonessential
SAOUHSC_02063,,1,359,NE,Nonessential
SAOUHSC_02064,,1,359,NE,Nonessential
SAOUHSC_02065,,1,359,NE,Nonessential
SAOUHSC_02066,,1,359,NE,Nonessential
SAOUHSC_02067,,1,359,NE,Nonessential
SAOUHSC_02068,,1,359,NE,Nonessential
SAOUHSC_02069,,1,359,NE,Nonessential
SAOUHSC_02070,,1,359,NE,Nonessential
SAOUHSC_02071,,1,359,NE,Nonessential
SAOUHSC_02072,,1,359,NE,Nonessential
SAOUHSC_02073,,1,359,NE,Nonessential
SAOUHSC_02074,,1,359,NE,Nonessential
SAOUHSC_02075,,1,359,NE,Nonessential
SAOUHSC_02076,,1,359,NE,Nonessential
SAOUHSC_02077,,1,359,NE,Nonessential
SAOUHSC_02078,,1,359,NE,Nonessential
SAOUHSC_02079,,1,359,NE,Nonessential
SAOUHSC_02080,,1,359,NE,Nonessential
SAOUHSC_02081,,1,359,NE,Nonessential
SAOUHSC_02083,,1,359,NE,Nonessential
SAOUHSC_02084,,1,359,NE,Nonessential
SAOUHSC_02085,,1,359,NE,Nonessential
SAOUHSC_02086,,1,359,NE,Nonessential
SAOUHSC_02087,,1,359,NE,Nonessential
SAOUHSC_02088,,1,359,NE,Nonessential
SAOUHSC_02089,,1,359,NE,Nonessential
SAOUHSC_02090,,1,359,NE,Nonessential
SAOUHSC_02091,,1,359,NE,Nonessential
SAOUHSC_02092,,1,359,NE,Nonessential
SAOUHSC_02093,,1,359,NE,Nonessential
SAOUHSC_02095,,1,359,NE,Nonessential
SAOUHSC_02096,,1,359,NE,Nonessential
SAOUHSC_02097,,1,359,NE,Nonessential
SAOUHSC_02098,,1,359,NE,Nonessential
SAOUHSC_02099,,1,359,NE,Nonessential
SAOUHSC_02100,,1,359,NE,Nonessential
SAOUHSC_02101,,1,359,NE,Nonessential
SAOUHSC_02102,,1,359,E,Essential
SAOUHSC_02103,,1,359,NE,Nonessential
SAOUHSC_02104,,1,359,NE,Nonessential
SAOUHSC_02105,,1,359,NE,Nonessential
SAOUHSC_02106,,1,359,E,Essential
SAOUHSC_02107,,1,359,E,Essential
SAOUHSC_02108,,1,359,NE,Nonessential
SAOUHSC_02109,,1,359,NE,Nonessential
SAOUHSC_02110,,1,359,NE,Nonessential
SAOUHSC_02111,,1,359,NE,Nonessential
SAOUHSC_02112,,1,359,NE,Nonessential
SAOUHSC_02113,,1,359,NE,Nonessential
SAOUHSC_02114,,1,359,E,Essential
SAOUHSC_02115,,1,359,NE,Nonessential
SAOUHSC_02116,gatB,1,359,E,Essential
SAOUHSC_02117,gatA,1,359,E,Essential
SAOUHSC_02118,gatC,1,359,E,Essential
SAOUHSC_02119,,1,359,NE,Nonessential
SAOUHSC_02121,,1,359,NE,Nonessential
SAOUHSC_02122,,1,359,E,Essential
SAOUHSC_02123,,1,359,E,Essential
SAOUHSC_02124,,1,359,NE,Nonessential
SAOUHSC_02125,,1,359,NE,Nonessential
SAOUHSC_02126,,1,359,NE,Nonessential
SAOUHSC_02127,,1,359,NE,Nonessential
SAOUHSC_02129,,1,359,NE,Nonessential
SAOUHSC_02130,,1,359,NE,Nonessential
SAOUHSC_02131,,1,359,NE,Nonessential
SAOUHSC_02132,nadE,1,359,E,Essential
SAOUHSC_02133,,1,359,E,Essential
SAOUHSC_02134,,1,359,NE,Nonessential
SAOUHSC_02135,,1,359,NE,Nonessential
SAOUHSC_02136,,1,359,NE,Nonessential
SAOUHSC_02137,,1,359,NE,Nonessential
SAOUHSC_02138,,1,359,NE,Nonessential
SAOUHSC_02139,,1,359,NE,Nonessential
SAOUHSC_02140,,1,359,E,Essential
SAOUHSC_02141,,1,359,NE,Nonessential
SAOUHSC_02142,,1,359,NE,Nonessential
SAOUHSC_02143,,1,359,NE,Nonessential
SAOUHSC_02144,,1,359,NE,Nonessential
SAOUHSC_02145,,1,359,NE,Nonessential
SAOUHSC_02146,,1,359,NE,Nonessential
SAOUHSC_02147,,1,359,NE,Nonessential
SAOUHSC_02148,,1,359,NE,Nonessential
SAOUHSC_02149,,1,359,NE,Nonessential
SAOUHSC_02150,,1,359,NE,Nonessential
SAOUHSC_02151,,1,359,E,Essential
SAOUHSC_02152,,1,359,E,Essential
SAOUHSC_02153,,1,359,NE,Nonessential
SAOUHSC_02154,,1,359,NE,Nonessential
SAOUHSC_02155,,1,359,NE,Nonessential
SAOUHSC_02156,,1,359,NE,Nonessential
SAOUHSC_02157,,1,359,NE,Nonessential
SAOUHSC_02158,,1,359,NE,Nonessential
SAOUHSC_02160,,1,359,NE,Nonessential
SAOUHSC_02161,,1,359,NE,Nonessential
SAOUHSC_02163,,1,359,NE,Nonessential
SAOUHSC_02164,,1,359,NE,Nonessential
SAOUHSC_02165,,1,359,NE,Nonessential
SAOUHSC_02166,,1,359,NE,Nonessential
SAOUHSC_02167,,1,359,NE,Nonessential
SAOUHSC_02169,,1,359,NE,Nonessential
SAOUHSC_02170,,1,359,NE,Nonessential
SAOUHSC_02171,,1,359,NE,Nonessential
SAOUHSC_02173,,1,359,NE,Nonessential
SAOUHSC_02174,,1,359,NE,Nonessential
SAOUHSC_02175,,1,359,NE,Nonessential
SAOUHSC_02176,,1,359,NE,Nonessential
SAOUHSC_02177,,1,359,NE,Nonessential
SAOUHSC_02178,,1,359,NE,Nonessential
SAOUHSC_02179,,1,359,NE,Nonessential
SAOUHSC_02180,,1,359,NE,Nonessential
SAOUHSC_02181,,1,359,NE,Nonessential
SAOUHSC_02182,,1,359,NE,Nonessential
SAOUHSC_02183,,1,359,NE,Nonessential
SAOUHSC_02184,,1,359,NE,Nonessential
SAOUHSC_02185,,1,359,NE,Nonessential
SAOUHSC_02186,,1,359,NE,Nonessential
SAOUHSC_02187,,1,359,NE,Nonessential
SAOUHSC_02188,,1,359,NE,Nonessential
SAOUHSC_02189,,1,359,NE,Nonessential
SAOUHSC_02190,,1,359,NE,Nonessential
SAOUHSC_02191,,1,359,NE,Nonessential
SAOUHSC_02193,,1,359,NE,Nonessential
SAOUHSC_02194,,1,359,NE,Nonessential
SAOUHSC_02195,,1,359,NE,Nonessential
SAOUHSC_02196,,1,359,NE,Nonessential
SAOUHSC_02197,,1,359,NE,Nonessential
SAOUHSC_02198,,1,359,NE,Nonessential
SAOUHSC_02199,,1,359,NE,Nonessential
SAOUHSC_02200,,1,359,NE,Nonessential
SAOUHSC_02202,,1,359,NE,Nonessential
SAOUHSC_02203,,1,359,NE,Nonessential
SAOUHSC_02204,,1,359,NE,Nonessential
SAOUHSC_02205,,1,359,NE,Nonessential
SAOUHSC_02206,,1,359,NE,Nonessential
SAOUHSC_02207,,1,359,NE,Nonessential
SAOUHSC_02208,,1,359,NE,Nonessential
SAOUHSC_02209,,1,359,NE,Nonessential
SAOUHSC_02210,,1,359,NE,Nonessential
SAOUHSC_02211,,1,359,NE,Nonessential
SAOUHSC_02212,,1,359,NE,Nonessential
SAOUHSC_02213,,1,359,NE,Nonessential
SAOUHSC_02214,,1,359,NE,Nonessential
SAOUHSC_02215,,1,359,NE,Nonessential
SAOUHSC_02216,,1,359,NE,Nonessential
SAOUHSC_02217,,1,359,NE,Nonessential
SAOUHSC_02218,,1,359,NE,Nonessential
SAOUHSC_02219,,1,359,NE,Nonessential
SAOUHSC_02220,,1,359,NE,Nonessential
SAOUHSC_02221,,1,359,NE,Nonessential
SAOUHSC_02222,,1,359,NE,Nonessential
SAOUHSC_02223,,1,359,NE,Nonessential
SAOUHSC_02224,,1,359,NE,Nonessential
SAOUHSC_02225,,1,359,NE,Nonessential
SAOUHSC_02226,,1,359,NE,Nonessential
SAOUHSC_02227,,1,359,NE,Nonessential
SAOUHSC_02228,,1,359,NE,Nonessential
SAOUHSC_02229,,1,359,NE,Nonessential
SAOUHSC_02231,,1,359,NE,Nonessential
SAOUHSC_02232,,1,359,NE,Nonessential
SAOUHSC_02233,,1,359,NE,Nonessential
SAOUHSC_02234,,1,359,NE,Nonessential
SAOUHSC_02235,,1,359,NE,Nonessential
SAOUHSC_02236,,1,359,NE,Nonessential
SAOUHSC_02237,,1,359,NE,Nonessential
SAOUHSC_02238,,1,359,NE,Nonessential
SAOUHSC_02239,,1,359,NE,Nonessential
SAOUHSC_02240,,1,359,NE,Nonessential
SAOUHSC_02241,,1,359,NE,Nonessential
SAOUHSC_02243,,1,359,NE,Nonessential
SAOUHSC_02244,,1,359,NE,Nonessential
SAOUHSC_02245,,1,359,NE,Nonessential
SAOUHSC_02246,,1,359,NE,Nonessential
SAOUHSC_02247,,1,359,NE,Nonessential
SAOUHSC_02248,,1,359,NE,Nonessential
SAOUHSC_02249,,1,359,NE,Nonessential
SAOUHSC_02250,,1,359,NE,Nonessential
SAOUHSC_02251,,1,359,NE,Nonessential
SAOUHSC_02252,,1,359,NE,Nonessential
SAOUHSC_02254,groEL,1,359,E,Essential
SAOUHSC_02255,groES,1,359,E,Essential
SAOUHSC_02256,,1,359,NE,Nonessential
SAOUHSC_02257,,1,359,NE,Nonessential
SAOUHSC_02258,,1,359,NE,Nonessential
SAOUHSC_02259,,1,359,NE,Nonessential
SAOUHSC_02260,,1,359,E,Essential
SAOUHSC_02261,,1,359,NE,Nonessential
SAOUHSC_02262,,1,359,NE,Nonessential
SAOUHSC_02264,,1,359,NE,Nonessential
SAOUHSC_02265,,1,359,NE,Nonessential
SAOUHSC_02266,,1,359,NE,Nonessential
SAOUHSC_02267,,1,359,NE,Nonessential
SAOUHSC_02268,,1,359,NE,Nonessential
SAOUHSC_02269,,1,359,NE,Nonessential
SAOUHSC_02270,,1,359,NE,Nonessential
SAOUHSC_02271,,1,359,NE,Nonessential
SAOUHSC_02272,,1,359,NE,Nonessential
SAOUHSC_02273,,1,359,NE,Nonessential
SAOUHSC_02274,,1,359,NE,Nonessential
SAOUHSC_02275,,1,359,NE,Nonessential
SAOUHSC_02276,,1,359,NE,Nonessential
SAOUHSC_02277,,1,359,E,Essential
SAOUHSC_02278,,1,359,NE,Nonessential
SAOUHSC_02279,,1,359,E,Essential
SAOUHSC_02280,,1,359,E,Essential
SAOUHSC_02281,,1,359,NE,Nonessential
SAOUHSC_02282,,1,359,NE,Nonessential
SAOUHSC_02283,,1,359,NE,Nonessential
SAOUHSC_02284,,1,359,NE,Nonessential
SAOUHSC_02285,,1,359,NE,Nonessential
SAOUHSC_02286,,1,359,NE,Nonessential
SAOUHSC_02287,,1,359,NE,Nonessential
SAOUHSC_02288,leuD,1,359,NE,Nonessential
SAOUHSC_02289,,1,359,NE,Nonessential
SAOUHSC_02290,,1,359,NE,Nonessential
SAOUHSC_02294,,1,359,NE,Nonessential
SAOUHSC_02296,,1,359,NE,Nonessential
SAOUHSC_02297,,1,359,NE,Nonessential
SAOUHSC_02298,,1,359,NE,Nonessential
SAOUHSC_02299,,1,359,NE,Nonessential
SAOUHSC_02300,,1,359,NE,Nonessential
SAOUHSC_02301,,1,359,NE,Nonessential
SAOUHSC_02302,,1,359,NE,Nonessential
SAOUHSC_02303,,1,359,NE,Nonessential
SAOUHSC_02304,,1,359,NE,Nonessential
SAOUHSC_02305,,1,359,NE,Nonessential
SAOUHSC_02306,acpS,1,359,E,Essential
SAOUHSC_02307,,1,359,NE,Nonessential
SAOUHSC_02308,,1,359,NE,Nonessential
SAOUHSC_02309,,1,359,NE,Nonessential
SAOUHSC_02310,,1,359,NE,Nonessential
SAOUHSC_02311,,1,359,NE,Nonessential
SAOUHSC_02312,,1,359,NE,Nonessential
SAOUHSC_02313,,1,359,NE,Nonessential
SAOUHSC_02314,,1,359,NE,Nonessential
SAOUHSC_02315,,1,359,NE,Nonessential
SAOUHSC_02316,,1,359,NE,Nonessential
SAOUHSC_02317,,1,359,E,Essential
SAOUHSC_02318,ddl,1,359,E,Essential
SAOUHSC_02319,,1,359,NE,Nonessential
SAOUHSC_02320,,1,359,NE,Nonessential
SAOUHSC_02321,,1,359,NE,Nonessential
SAOUHSC_02322,,1,359,NE,Nonessential
SAOUHSC_02323,,1,359,NE,Nonessential
SAOUHSC_02324,,1,359,NE,Nonessential
SAOUHSC_02325,,1,359,NE,Nonessential
SAOUHSC_02326,,1,359,NE,Nonessential
SAOUHSC_02327,,1,359,E,Essential
SAOUHSC_02328,thiE,1,359,NE,Nonessential
SAOUHSC_02329,,1,359,NE,Nonessential
SAOUHSC_02330,,1,359,NE,Nonessential
SAOUHSC_02331,,1,359,NE,Nonessential
SAOUHSC_02332,,1,359,NE,Nonessential
SAOUHSC_02333,,1,359,NE,Nonessential
SAOUHSC_02334,,1,359,NE,Nonessential
SAOUHSC_02335,,1,359,NE,Nonessential
SAOUHSC_02336,fabZ,1,359,E,Essential
SAOUHSC_02337,,1,359,E,Essential
SAOUHSC_02338,,1,359,NE,Nonessential
SAOUHSC_02339,,1,359,NE,Nonessential
SAOUHSC_02340,atpC,1,359,NE,Nonessential
SAOUHSC_02341,,1,359,NE,Nonessential
SAOUHSC_02343,,1,359,NE,Nonessential
SAOUHSC_02345,,1,359,NE,Nonessential
SAOUHSC_02346,,1,359,NE,Nonessential
SAOUHSC_02347,,1,359,NE,Nonessential
SAOUHSC_02349,,1,359,NE,Nonessential
SAOUHSC_02350,,1,359,NE,Nonessential
SAOUHSC_02351,,1,359,NE,Nonessential
SAOUHSC_02352,,1,359,NE,Nonessential
SAOUHSC_02353,upp,1,359,NE,Nonessential
SAOUHSC_02354,glyA,1,359,NE,Nonessential
SAOUHSC_02355,,1,359,NE,Nonessential
SAOUHSC_02356,,1,359,NE,Nonessential
SAOUHSC_02357,,1,359,E,Essential
SAOUHSC_02358,,1,359,NE,Nonessential
SAOUHSC_02359,prfA,1,359,E,Essential
SAOUHSC_02360,,1,359,NE,Nonessential
SAOUHSC_02361,rpmE2,1,359,E,Essential
SAOUHSC_02362,rho,1,359,NE,Nonessential
SAOUHSC_02363,,1,359,NE,Nonessential
SAOUHSC_02364,,1,359,NE,Nonessential
SAOUHSC_02365,,1,359,NE,Nonessential
SAOUHSC_02366,,1,359,E,Essential
SAOUHSC_02367,,1,359,NE,Nonessential
SAOUHSC_02368,pyrG,1,359,E,Essential
SAOUHSC_02369,,1,359,NE,Nonessential
SAOUHSC_02370,,1,359,NE,Nonessential
SAOUHSC_02371,,1,359,E,Essential
SAOUHSC_02372,,1,359,NE,Nonessential
SAOUHSC_02373,,1,359,NE,Nonessential
SAOUHSC_02374,,1,359,NE,Nonessential
SAOUHSC_02375,,1,359,NE,Nonessential
SAOUHSC_02376,,1,359,NE,Nonessential
SAOUHSC_02377,,1,359,NE,Nonessential
SAOUHSC_02378,,1,359,NE,Nonessential
SAOUHSC_02379,,1,359,NE,Nonessential
SAOUHSC_02380,deoD,1,359,NE,Nonessential
SAOUHSC_02381,,1,359,NE,Nonessential
SAOUHSC_02382,,1,359,NE,Nonessential
SAOUHSC_02383,,1,359,NE,Nonessential
SAOUHSC_02384,,1,359,NE,Nonessential
SAOUHSC_02385,,1,359,NE,Nonessential
SAOUHSC_02386,,1,359,NE,Nonessential
SAOUHSC_02387,,1,359,NE,Nonessential
SAOUHSC_02388,,1,359,NE,Nonessential
SAOUHSC_02389,,1,359,NE,Nonessential
SAOUHSC_02390,,1,359,NE,Nonessential
SAOUHSC_02391,,1,359,NE,Nonessential
SAOUHSC_02392,,1,359,NE,Nonessential
SAOUHSC_02393,,1,359,NE,Nonessential
SAOUHSC_02394,,1,359,NE,Nonessential
SAOUHSC_02396,,1,359,NE,Nonessential
SAOUHSC_02397,,1,359,NE,Nonessential
SAOUHSC_02399,,1,359,E,Essential
SAOUHSC_02400,,1,359,NE,Nonessential
SAOUHSC_02401,,1,359,NE,Nonessential
SAOUHSC_02402,,1,359,NE,Nonessential
SAOUHSC_02403,,1,359,NE,Nonessential
SAOUHSC_02404,,1,359,NE,Nonessential
SAOUHSC_02405,glmM,1,359,E,Essential
SAOUHSC_02406,,1,359,NE,Nonessential
SAOUHSC_02407,,1,359,E,Essential
SAOUHSC_02409,,1,359,NE,Nonessential
SAOUHSC_02410,,1,359,NE,Nonessential
